区域,SAMPLE ID,LATITUDE,LONGITUDE,LOC PREC,SR87_SR86,ΔSr,ND143_ND144,PB206_PB204,PB207_PB204,PB208_PB204,7NRHL,8NRHL,Δ7/4,Δ8/4,SIO2,TIO2,AL2O3,FE2O3,FE2O3T,FEO,FEOT,MNO,MGO,CAO,NA2O,K2O,P2O5,HE3_HE4_R_RA,LA,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,YB,LU,BA,NB,PB,RB,SR,TH,U,Y,ZR
NWIR,DUF0057-004-003,-20.27,67.67,0.01,0.70294,29.4,0.513106,18.294,15.495,37.946,15.4740696,37.744446,2.09304,20.1554,,,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWIR,KODOS09-11-IR090301G,-12.56,66.03,0.0001,0.702911,29.11,0.513202,18.3018,15.5168,38.2542,15.47491512,37.7538762,4.188488,50.03238,52.2,1.541,15.01,,10.04,,,0.167,7.64,10.56,2.94,0.22,0.15,7.7,6.04,15.8,2.4,11.71,3.61,1.34,5.08,0.88,5.68,1.21,3.57,3.27,0.496,44,5.8,,,140,0.59,0.15,33.1,110
NWIR,GIMNAUT-PL12-005,-19.44,65.92,0.01,0.703154,31.54,0.513027,18.3043,15.5029,38.1984,15.47518612,37.7568987,2.771388,44.15013,51.26,1.12,15.35,,,9.24,,0.14,8.13,12.47,2.39,0.06,0.1,,2.38,7.51,1.33,7.33,2.7,1,3.82,0.71,4.62,1.03,3.01,2.8,0.42,9.14,1.76,0.43,0.9,100,0.14,0.05,32,75
NWIR,KODOS09-11-IR090501G,-12.39,65.85,0.0001,0.702871,28.71,0.513073,18.3121,15.5284,38.3557,15.47603164,37.7663289,5.236836,58.93711,52.44,1.112,15.85,,8.52,,,0.149,8.25,11.35,2.85,0.18,0.1,7.6,4.43,11.1,1.68,8.22,2.57,1.03,3.75,0.64,4.25,0.92,2.69,2.41,0.37,35,4.2,,,126,0.46,0.11,24.5,72
NWIR,HAK0604-DR001,-19.6868,65.4908,0.0001,0.703619,36.19,0.512991,18.3204,15.4982,38.187,15.47693136,37.7763636,2.126864,41.06364,47.72,0.93,16.08,9.8,,,,0.16,11.71,11.37,2.55,0.1,0.06,,1.55,5.69,1.1,6.44,2.38,0.9,3.26,0.6,4.04,0.88,2.6,2.4,0.36,4,0.64,0.4,2.2,114,0.06,0.06,26.2,62.7
NWIR,HAK0604-RC013,-16.6574,66.6467,0.0001,0.703142,31.42,0.513032,18.324,15.495,38.2409,15.4773216,37.780716,1.76784,46.0184,50.31,1.15,16.18,,,8,,0.14,8.56,12.08,2.59,0.25,0.3,,5.67,13.8,1.81,8.93,2.51,1.07,2.94,0.51,3.23,0.68,1.83,1.82,0.26,54,6.42,0.58,8.6,164,0.53,0.18,17,63.4
NWIR,HAK0604-RC005,-19.2703,65.6702,0.0001,0.703181,31.81,0.513017,18.3467,15.5169,38.2827,15.47978228,37.8081603,3.711772,47.45397,49.95,0.82,15.94,9.22,,,,0.15,7.87,12.84,2.32,0.15,0.08,,2.79,7.31,1.08,5.77,2.05,0.76,2.83,0.53,3.54,0.82,2.26,2.18,0.33,29,3.42,0.45,2.4,98,0.28,0.08,23.2,50.4
NWIR,KODOS09-11-IR10021901,-14.84,66.6,0.0001,0.703026,30.26,0.513027,18.3497,15.5206,38.3769,15.48010748,37.8117873,4.049252,56.51127,50.63,1.327,15.58,,10.74,,,0.176,8.65,11.15,2.59,0.16,0.12,8,4.85,13,1.88,9.46,3.28,1.15,4.08,0.77,5.05,1.03,3.09,3,0.478,28,4,,,107,0.45,0.12,30.1,88
NWIR,ARGCIRC-104-021,-19.83,66.03,0.01,0.70316,31.6,0.51307,18.354,15.517,38.214,15.4805736,37.816986,3.64264,39.7014,,,,,,,,,,,,0.05,0.09,8.31,,,,7.35,2.67,,,,,,,,,9,,,0.66,100.5,,,29,73
NWIR,HAK0604-DR009,-16.6575,66.5622,0.0001,0.703164,31.64,0.513028,18.3638,15.5127,38.3511,15.48163592,37.8288342,3.106408,52.22658,52.41,1.99,14.78,,,10.2,,0.17,5.33,8.92,3.53,0.56,0.45,,16.08,36.78,4.87,23.65,6.73,2.08,7.06,1.31,8.27,1.75,4.85,4.78,0.73,107,16.87,1.28,16.5,152,1.76,0.5,44.6,209.8
NWIR,HAK0604-DR009,-16.6575,66.5622,0.0001,0.703263,32.63,0.513032,18.3639,15.5129,38.351,15.48164676,37.8289551,3.125324,52.20449,51.59,1.66,16.83,9.89,,,,0.16,5.48,10.21,3.16,0.7,0.32,,13.54,32.38,4.63,21.15,6.07,1.76,7.26,1.23,8.19,1.76,5.31,4.78,0.73,97,15.85,1.76,12.2,169,1.54,0.43,51.7,212.2
NWIR,GIMNAUT-DR02-002,-19.55,65.99,0.01,0.703274,32.74,0.513007,18.3683,15.5159,38.2824,15.48212372,37.8342747,3.377628,44.81253,50.55,0.93,16.16,,,8.6,,0.15,8.85,12.8,2.34,0.07,0.06,,2,6.21,1.1,6.04,2.19,0.86,3.08,0.58,3.87,0.87,2.56,2.36,0.35,9.4,1.48,0.4,0.8,100,0.12,0.03,25,59
NWIR,HAK0604-DR007,-16.9983,66.8887,0.0001,0.703213,32.13,0.513029,18.3717,15.5114,38.3539,15.48249228,37.8383853,2.890772,51.55147,51.16,1.82,14.94,11,,,,0.18,7.2,10.38,3.14,0.59,0.26,,9.79,24.38,3.6,16.99,4.86,1.64,6.25,1.06,6.8,1.45,4.37,4.02,0.61,75,11.97,1.54,8.8,174,1.09,0.3,43.6,164.3
NWIR,GIMNAUT-DR02-003,-19.55,65.99,0.01,0.703266,32.66,0.513029,18.3748,15.5187,38.2914,15.48282832,37.8421332,3.587168,44.92668,50.47,0.94,16.12,,,8.66,,0.15,8.92,12.7,2.37,0.06,0.07,,2.31,7.12,1.24,6.81,2.45,0.96,3.42,0.66,4.37,0.98,2.87,2.63,0.4,11,1.71,0.46,0.94,111,0.14,0.04,27,66
NWIR,GIMNAUT-PL11-001,-19.47,65.85,0.01,0.703298,32.98,0.513007,18.3853,15.5117,38.2434,15.48396652,37.8548277,2.773348,38.85723,50.56,1.2,16.1,,,9.44,,0.18,8.1,12.06,2.82,0.06,0.09,,2.51,8.3,1.49,8.15,2.87,1.07,3.83,0.74,4.64,1.04,2.98,2.89,0.42,9.4,1.62,0.57,0.86,120,0.13,0.04,30,82
NWIR,GIMNAUT-PL11-002,-19.47,65.85,0.01,0.703303,33.03,0.513026,18.3855,15.5128,38.3062,15.4839882,37.8550695,2.88118,45.11305,50.92,1.12,15.45,,,9.53,,0.17,8.06,12.2,2.58,0.11,0.1,,2.81,8.01,1.34,7.17,2.55,0.95,3.52,0.68,4.4,0.99,2.82,2.67,0.4,17,2.71,0.53,1.63,102,0.21,0.06,29,72
NWIR,GIMNAUT-DR05-001,-19.41,65.78,0.01,0.703343,33.43,0.513023,18.3893,15.5198,38.3088,15.48440012,37.8596637,3.539988,44.91363,50.68,1.2,15.69,,,9.63,,0.2,7.8,12.24,2.7,0.11,0.12,,2.8,8.45,1.45,7.92,2.81,1.07,3.84,0.75,4.93,1.07,3.16,2.92,0.44,14,2.28,0.51,1.3,117,0.2,0.05,30,79
NWIR,MELANTP-097-022,-18.71,65.5,0.01,0.70338,33.8,0.513008,18.392,15.49,38.308,15.4846928,37.862928,0.53072,44.5072,,,,,,,,,,,,0.25,0.14,8.96,,,,12.31,4.15,,,,,,,,,48,,,2.09,115.1,,,39,108
NWIR,SGRKNYA-125-004-001,-5.6521,68.0633,0.001,0.703709,37.09,0.512957,18.3962,15.5281,38.3493,15.48514808,37.8680058,4.295192,48.12942,,,,,,,,,,,,,,,1.58,5.72,1.08,6.29,2.83,0.9,3.3,0.64,4.3,0.95,2.71,2.68,0.42,4.25,0.88,0.31,0.54,88.54,0.05,0.03,24.35,63.99
NWIR,KODOS09-11-IR10020201,-16.85,66.74,0.0001,0.703057,30.57,0.513019,18.4027,15.5201,38.3376,15.48585268,37.8758643,3.424732,46.17357,49.21,0.933,17.23,,9.57,,,0.155,8.75,11.56,2.65,0.09,0.08,7.8,3.84,9.71,1.42,7.25,2.44,0.889,3.16,0.62,4.11,0.84,2.52,2.65,0.421,16,2.1,,,141,0.23,0.07,24.4,62
NWIR,HAK0604-DR004,-19.5848,65.8608,0.0001,0.703235,32.35,0.513017,18.409,15.5036,38.2416,15.4865356,37.883481,1.70644,35.8119,50.15,1.13,15.11,10.56,,,,0.17,7.58,12.49,2.52,0.11,0.09,,2.64,8.42,1.4,7.44,2.78,1.04,3.8,0.7,4.69,1.04,3.1,2.83,0.43,11,1.9,0.49,1,108,0.15,0.05,29.9,76.5
NWIR,GIMNAUT-PL05-005,-19.2,65.56,0.01,0.703098,30.98,0.513022,18.4124,15.5178,38.3273,15.48690416,37.8875916,3.089584,43.97084,51.83,1.23,14.73,,,10,,0.19,7.3,11.89,2.77,0.15,0.1,,3.57,9.53,1.55,8.35,3.01,1.14,4.21,0.78,5.18,1.15,3.38,3.11,0.46,28,4.05,0.51,2.9,116,0.3,0.08,35,82
NWIR,DUF0057-005-001,-19.48,65.81,0.01,0.70341,34.1,0.513013,18.418,15.529,38.345,15.4875112,37.894362,4.14888,45.0638,,,,,,,,,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWIR,GIMNAUT-DR03-002,-19.69,65.96,0.01,0.703319,33.19,0.513015,18.4222,15.5195,38.3799,15.48796648,37.8994398,3.153352,48.04602,51.21,1.27,15.3,,,9.79,,0.19,7.69,12.06,2.64,0.14,0.12,,3.89,10.46,1.7,8.7,2.95,1.09,4.04,0.75,4.94,1.12,3.23,2.98,0.45,27,4.06,0.59,2.5,116,0.34,0.08,32,87
NWIR,GIMNAUT-DR06-001,-19.33,65.71,0.01,0.703214,32.14,0.513023,18.4232,15.5212,38.4152,15.48807488,37.9006488,3.312512,51.45512,50.99,1.1,15.88,,,8.95,,0.16,7.98,12.25,2.6,0.17,0.12,,4.07,10.3,1.59,7.98,2.61,1,3.54,0.68,4.39,0.96,2.85,2.61,0.39,34,4.49,0.53,3.11,120,0.42,0.1,26,76
NWIR,GIMNAUT-DR03-001,-19.69,65.96,0.01,0.703232,32.32,0.513022,18.426,15.5209,38.3864,15.4883784,37.904034,3.25216,48.2366,51.48,1.28,15.24,,,9.98,,0.18,7.79,12.04,2.65,0.16,0.13,,3.94,9.31,1.71,8.77,3,1.14,4.11,0.78,5.17,1.15,3.32,3.09,0.48,27,4.2,0.55,2.81,118,0.33,0.09,33,86
NWIR,GIMNAUT-PL20-002,-19.49,65.85,0.01,0.703417,34.17,0.513017,18.4326,15.5255,38.3273,15.48909384,37.9120134,3.640616,41.52866,51.2,1.05,15.54,,,8.98,,0.15,8.11,12.72,2.43,0.12,0.11,,2.23,7.32,1.32,7.27,2.62,1.03,3.59,0.69,4.53,0.99,2.89,2.74,0.42,7.33,1.28,0.47,0.63,117,0.11,0.03,29,74
NWIR,HAK0604-RC021,-18.5386,65.3968,0.0001,0.703344,33.44,0.513015,18.4419,15.5342,38.4892,15.49010196,37.9232571,4.409804,56.59429,49.89,1.25,14.82,,,8.49,,0.15,7.68,11.91,2.59,0.28,0.29,,6.67,15.13,2.01,9.73,2.87,1.09,2.98,0.54,3.68,0.79,2.07,2.13,0.29,61,7.05,0.75,7.7,158,0.7,0.19,19.2,68.9
NWIR,GIMNAUT-DR12-003,-18.7,65.51,0.01,0.703278,32.78,0.513029,18.4427,15.5351,38.4826,15.49018868,37.9242243,4.491132,55.83757,51.75,1.52,14.84,,,10.07,,0.17,6.61,11.21,2.97,0.28,0.17,,6.73,17.28,2.6,12.75,4.09,1.46,5.16,0.93,5.86,1.32,3.67,3.47,0.54,60,8.28,0.88,6.51,147,0.68,0.17,41,120
NWIR,DY0125-026-002-002,3.67,63.75,0.01,0.702927,29.27,0.513076,18.457,15.588,38.475,15.4917388,37.941513,9.62612,53.3487,50.1,1.64,14.8,,11.15,,,0.19,7.65,10.75,2.84,0.27,0.16,,4.6,14.65,2.31,12.4,4.38,1.5,5.75,1.04,6.35,1.42,3.98,3.98,0.59,15.1,3.2,,4.1,129,0.32,0.14,35.9,127.5
NWIR,HAK0604-RC012,-18.1912,65.2293,0.0001,0.703311,33.11,0.513006,18.4579,15.5388,38.5126,15.49183636,37.9426011,4.696364,56.99989,50.63,1.24,15.88,,,8.32,,0.14,8.7,12.07,2.57,0.22,0.27,,5.51,12.43,1.75,8.76,2.87,1.15,3.48,0.61,4.15,0.84,2.17,2,0.28,45,5.12,0.63,7.7,141,0.56,0.15,19.9,64.5
NWIR,SGRKNYA-195-011,-6.3395,68.2918,0.001,0.703128,31.28,0.513007,18.4614,15.5356,38.5023,15.49221576,37.9468326,4.338424,55.54674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWIR,SGRKNYA-195-011,-6.3395,68.2918,0.001,0.703181,31.81,0.513017,18.4618,15.5423,38.5066,15.49225912,37.9473162,5.004088,55.92838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWIR,GIMNAUT-DR11-001,-19.05,65.56,0.01,0.703206,32.06,0.513076,18.4627,15.5282,38.4533,15.49235668,37.9484043,3.584332,50.48957,50.8,1.1,16.09,,,8.87,,0.17,8.29,11.75,2.55,0.19,0.13,,5.22,12.26,1.77,8.38,2.5,0.95,3.25,0.59,3.83,0.83,2.45,2.26,0.33,57,6.8,0.6,4.89,155,0.59,0.14,24,75
NWIR,DY0125-026-003-001,3.69,63.72,0.01,0.702942,29.42,0.513038,18.463,15.585,38.476,15.4923892,37.948767,9.26108,52.7233,49.5,1.22,15.5,,9.62,,,0.18,9.4,11.25,2.55,0.12,0.11,,3,10.35,1.58,8.7,3.1,1.03,4.03,0.74,4.9,1.07,2.93,3.01,0.44,12.3,2.3,,1,112.5,0.27,0.09,26.4,87
NWIR,KODOS09-11-IR10022401,-14.08,66.08,0.0001,0.703097,30.97,0.512976,18.475,15.5234,38.4371,15.49369,37.963275,2.971,47.3825,50.38,1.094,16.52,,9.58,,,0.158,8.88,11.13,2.74,0.15,0.08,7.8,4.22,11.3,1.63,8.03,2.65,1.01,3.39,0.62,4.09,0.85,2.44,2.44,0.387,23,4.1,,,127,0.36,0.09,25.1,76
NWIR,GIMNAUT-PL09-007,-19.09,65.79,0.01,0.703238,32.38,0.512996,18.4842,15.5213,38.4556,15.49468728,37.9743978,2.661272,48.12022,51.04,1.05,15.73,,,8.71,,0.17,8.34,12.4,2.45,0.16,0.12,,4.23,10.67,1.6,7.91,2.56,0.95,3.37,0.63,4.05,0.91,2.63,2.48,0.37,38,5,0.69,3.37,121,0.4,0.1,27,73
NWIR,GIMNAUT-PL01-005,-19.18,65.62,0.01,0.703239,32.39,0.513009,18.4883,15.524,38.4601,15.49513172,37.9793547,2.886828,48.07453,51.05,1.01,16.01,,,8.63,,0.15,8.42,12.43,2.41,0.14,0.09,,3.35,8.56,1.34,6.79,2.34,0.89,3.12,0.59,3.85,0.83,2.48,2.34,0.35,32,3.97,0.48,2.77,110,0.32,0.08,24,62
NWIR,KODOS09-11-IR10020401,-16.57,66.56,0.0001,0.703187,31.87,0.513004,18.4885,15.5364,38.5189,15.4951534,37.9795965,4.12466,53.93035,49.46,1.566,16.55,,10.99,,,0.174,7.95,10.33,3.06,0.42,0.22,8.2,10.2,23.8,3.01,13.6,3.92,1.36,4.66,0.85,5.48,1.12,3.31,3.27,0.52,80,11,,,168,1.07,0.3,31.7,123
NWIR,GIMNAUT-PL07-001,-19.15,65.66,0.01,0.703243,32.43,0.513024,18.5178,15.5382,38.5127,15.49832952,38.0150202,3.987048,49.76798,49.88,0.89,17.05,,,8.88,,0.18,8.62,12.16,2.62,0.16,0.07,,3.04,7.74,1.19,6.09,2.14,0.84,2.97,0.59,3.95,0.9,2.72,2.6,0.4,31,3.5,0.48,2.76,103,0.32,0.08,23,54
NWIR,GIMNAUT-PL06-004,-19.17,65.64,0.01,0.703389,33.89,0.513005,18.5238,15.534,38.4662,15.49897992,38.0222742,3.502008,44.39258,50.01,1.14,16.21,,,9.65,,0.17,9.02,11.35,2.7,0.11,0.11,,3.36,9.34,1.55,7.98,2.71,1.04,3.67,0.7,4.52,0.99,2.94,2.78,0.43,23,3.37,0.57,2.26,121,0.26,0.07,29,81
NWIR,KODOS09-11-IR091803G,-10.36,66.3,0.0001,0.702859,28.59,0.513084,18.5289,15.5283,38.3874,15.49953276,38.0284401,2.876724,35.89599,51.84,1.562,15.26,,10.11,,,0.171,7.76,11.14,3.04,0.19,0.16,8,4.84,13.6,2.22,11.12,3.54,1.31,4.98,0.86,5.59,1.19,3.49,3.17,0.47,30,4.7,,,142,0.34,0.11,33.5,114
NWIR,KODOS09-11-IR110107,-8.22,68.24,0.0001,0.702859,28.59,0.51311,18.5331,15.5351,38.3745,15.49998804,38.0335179,3.511196,34.09821,49.64,1.394,16.41,,10.17,,,0.164,8.42,11.45,2.67,0.18,0.15,8.7,4.94,13,1.92,10.1,3.43,1.16,4.6,0.83,4.98,1.03,3.01,3.02,0.464,21,3.2,,,136,0.3,0.1,27.9,95
NWIR,GIMNAUT-DR06-002,-19.33,65.71,0.01,0.703218,32.18,0.513014,18.5414,15.5349,38.5767,15.50088776,38.0435526,3.401224,53.31474,50.64,1.01,16.41,,,8.19,,0.16,8.38,12.57,2.54,0.23,0.13,,5.17,11.99,1.71,8.04,2.45,0.93,3.13,0.58,3.69,0.81,2.39,2.22,0.33,56,6.69,0.71,4.87,155,0.57,0.13,24,76
NWIR,HAK0604-RC011,-18.2966,65.2688,0.0001,0.703393,33.93,0.512985,18.5735,15.5582,38.6629,15.5043674,38.0823615,5.38326,58.05385,50.68,1.43,15.21,,,8.96,,0.14,7.63,12.42,2.62,0.37,0.31,,8.64,18.91,2.53,12.15,3.31,1.16,3.92,0.65,3.76,0.83,2.14,2.35,0.28,73,8.56,0.87,12.6,173,0.97,0.28,21.1,85.1
NWIR,GIMNAUT-DR04-004,-19.68,65.77,0.01,0.703838,38.38,0.512935,18.5832,15.5517,38.5321,15.50541888,38.0940888,4.628112,43.80112,48.82,1.11,17.41,,,9.73,,0.17,8.35,11.62,2.92,0.05,0.07,,2.09,7.12,1.31,7.21,2.58,1.02,3.54,0.66,4.44,0.98,2.85,2.7,0.41,5.1,0.96,0.45,0.42,138,0.09,0.02,28,74
NWIR,HAK0604-RC010,-18.3545,65.2972,0.0001,0.70343,34.3,0.512984,18.6155,15.5567,38.7005,15.5089202,38.1331395,4.77798,56.73605,51.52,1.66,14.98,,,9.9,,0.17,6.6,11.36,2.9,0.49,0.32,,12.92,25.88,3.4,16.16,4.26,1.62,4.77,0.85,5.16,1.11,2.98,2.99,0.43,115,13.85,1.15,15.4,202,1.47,0.35,28.1,113.9
NWIR,GIMNAUT-PL01-001,-19.17,65.62,0.01,0.703327,33.27,0.513028,18.6164,15.5444,38.6592,15.50901776,38.1342276,3.538224,52.49724,50.52,1.17,16.08,,,8.54,,0.18,7.68,12.32,2.74,0.43,0.18,,7.96,17.17,2.31,10.27,2.89,1.07,3.71,0.66,4.18,0.91,2.66,2.47,0.38,97,12.04,0.9,8.68,185,0.99,0.23,27,91
NWIR,GIMNAUT-DR10-001,-19.95,66.27,0.01,0.703945,39.45,0.512908,18.7031,15.5717,38.7377,15.51841604,38.2390479,5.328396,49.86521,48.27,1.09,17.78,,,10.21,,0.15,8.32,11.44,2.94,0.07,0.08,,2.23,7.05,1.25,6.64,2.37,0.94,3.12,0.6,3.95,0.88,2.58,2.42,0.37,7.4,1.56,0.34,0.66,139,0.13,0.04,25,71
NWIR,GIMNAUT-DR09-001,-19.65,65.68,0.01,0.703873,38.73,0.512906,18.7041,15.5708,38.7304,15.51852444,38.2402569,5.227556,49.01431,48.14,1.06,17.71,,,10.12,,0.18,8.66,11.37,2.97,0.07,0.06,,2.1,6.67,1.18,6.33,2.22,0.89,3.02,0.57,3.74,0.81,2.47,2.32,0.35,6.8,1.48,0.32,0.61,132,0.12,0.04,24,69
NWIR,GIMNAUT-DR08-001,-19.66,65.54,0.01,0.703973,39.73,0.512911,18.7465,15.5716,38.7042,15.5231206,38.2915185,4.84794,41.26815,47.62,1.9,16.3,,,12.4,,0.23,6.85,11.04,3.62,0.05,0.11,,2.82,10.36,1.95,10.76,3.91,1.47,5.52,1.09,7.22,1.68,4.9,4.72,0.72,3,1.05,0.51,0.38,113,0.11,0.03,45,119
NWIR,GIMNAUT-DR07-001,-19.69,65.34,0.01,0.703612,36.12,0.512931,18.7927,15.5793,38.6938,15.52812868,38.3473743,5.117132,34.64257,47.9,0.89,17.49,,,10.21,,0.17,9.3,11.53,2.78,0.02,0.04,,1.2,4.41,0.87,4.99,1.96,0.82,2.96,0.59,4.15,0.96,3.03,2.93,0.45,2.9,0.64,0.27,0.37,90,0.05,0.02,28,53
NWIR,HAK0604-DR002,-19.5896,65.8438,0.0001,0.703586,35.86,0.512926,18.8353,15.5581,38.8958,15.53274652,38.3988777,2.535348,49.69223,50.8,1.7,16,9.63,,,,0.17,6.49,11.1,3.47,1.03,0.31,,18.65,37.27,4.61,18.06,4.51,1.5,5.25,0.87,5.25,1.13,3.19,2.9,0.44,254,27.79,2.94,22.2,294,2.49,0.58,32.9,156.5
NWIR,MELANTP-093-025,-17.09,66.58,0.01,0.70349,34.9,0.512925,18.839,15.604,39.077,15.5331476,38.403351,7.08524,67.3649,,,,,,,,,,,,0.64,0.27,7.87,,,,15.82,3.89,,,,,,,,,256,,,17.8,236.3,,,30,144
NWIR,KODOS09-11-IR091001G,-11.53,66.36,0.0001,0.702898,28.98,0.513061,18.9283,15.5899,38.7896,15.54282772,38.5113147,4.707228,27.82853,52.05,1.563,15.52,,9.98,,,0.169,7.21,10.36,3.27,0.23,0.18,9.9,5.3,15.3,2.48,12.46,3.95,1.44,5.54,0.95,6.18,1.33,3.9,3.5,0.528,39,4.3,,,140,0.4,0.1,35.4,122
NWIR,KODOS09-11-IR092101G,-9.89,66.8,0.0001,0.702897,28.97,0.513031,19.1452,15.6136,38.9996,15.56633968,38.7735468,4.726032,22.60532,51.9,1.649,15.6,,9.89,,,0.168,7.06,10.43,3.18,0.23,0.19,11.8,4.88,14.6,2.43,12.41,3.97,1.44,5.61,0.95,6.26,1.33,3.87,3.49,0.53,37,3.3,,,138,0.26,0.09,34.8,121
NWIR,KODOS09-11-IR092301G,-9.61,66.65,0.0001,0.702958,29.58,0.513035,19.1481,15.6146,39.0245,15.56665404,38.7770529,4.794596,24.74471,49.28,1.101,16.13,,9.82,,,0.16,8.87,10.84,2.76,0.17,0.14,10.2,3.52,9.9,1.61,8.11,2.68,1.05,3.94,0.7,4.71,1.03,3.06,2.84,0.428,31,2.9,,,125,0.27,0.08,29,85
